,customerId,products
1076,1200,"24,15,125"
1077,1201,"155,221"
1078,1208,"12,164,30,108,103,45"
1079,1209,"234,136"
1080,1210,"40,40,13,13,67,67,182,182,182"
1081,1211,"40,299,201,175,175,175,87,93,123,123"
1082,1212,213
1083,1213,"3,39,191,50,61"
1084,1214,291
1085,1215,"185,185,212,16,235,34,215,3,3,214"
1086,1216,"25,50,50,50"
1087,1219,"51,51,51"
1088,1220,"3,30,30,12,83,108,111,111,111,48"
1089,1221,"13,13,14,64,67,67"
1090,1222,209
1091,1223,"115,71,56,237"
1092,1224,"24,175,30,16,12,12,264,137"
1093,1225,"21,21,61"
1094,1227,"26,180,98,62"
1095,1233,"10,10"
1096,1234,"41,39,39,37,80,80,80,9,9,9"
1097,1235,127
1098,1236,"78,181,181,181,95,193,214,214"
1099,1237,"225,299"
1100,1238,"157,27,195,201,9,49,178,178,80,39"
1101,1239,"79,13,200"
1102,1240,"282,128,164"
1103,1241,"19,266,266,171,56,17,13,13"
1104,1242,"24,24,24,235,235,235"
1105,1244,"14,52,90,292"
1106,1245,"34,171,171,171"
1107,1246,"234,92,92"
1108,1247,"15,228,147"
1109,1249,"15,13,215,112,112"
1110,1255,"108,192,22,24,24,24,21,187,112"
1111,1256,"283,45,45,258"
1112,1258,"266,16,192,192,21"
1113,1259,"30,30,24,24,34,34,108,235"
1114,1260,"12,12,21,105,15,108,108,24,24,235"
1115,1261,"10,8,146"
1116,1262,"22,95"
1117,1263,"137,15,15,15,20"
1118,1266,"157,157,157"
1119,1268,18
1120,1269,"136,78,78,165"
1121,1270,"242,242,228,228"
1122,1271,"201,201,10,10,10"
1123,1272,"175,175"
1124,1273,22
1125,1274,"19,19,19,246,246,246"
1126,1275,"21,258"
1127,1276,"235,268"
1128,1277,"197,128,128,128,143,51"
1129,1279,"8,14"
1130,1280,"21,24,24,24,95,216"
1131,1281,"108,30,12,24"
1132,1283,"196,24,12,12,12,30,3,108,71"
1133,1284,"44,44"
1134,1285,126
1135,1286,16
1136,1288,"135,149,284"
1137,1289,156
1138,1290,"49,53,116,9,15"
1139,1291,"149,84"
1140,1295,"45,2,151,173,262,37,21"
1141,1297,"61,152,15,15"
1142,1298,"221,27"
1143,1299,"112,112"
1144,1300,"232,232"
1145,1301,"15,15"
1146,1302,"51,51"
1147,1303,"112,112,112,231"
1148,1304,"34,235,45,108,30,45,235,235,30,108"
1149,1305,"78,118,118,118"
1150,1306,242
1151,1307,"45,45,111"
1152,1308,266
1153,1314,210
1154,1315,"107,37,37,37"
1155,1316,"217,134"
1156,1317,"26,3,240,240"
1157,1318,"176,79"
1158,1319,234
1159,1323,"21,45,45"
1160,1324,173
1161,1326,96
1162,1327,"152,83"
1163,1328,"193,193"
1164,1329,41
1165,1330,97
1166,1332,"215,215,49,26,9,9,264,228,89,89"
1167,1333,"298,24,24,149,149,268"
1168,1335,"15,34,112"
1169,1336,"147,123,17"
1170,1338,269
1171,1339,"98,137"
1172,1340,"7,7,108,110,24"
1173,1341,112
1174,1342,"12,30,180"
1175,1343,21
1176,1346,"264,264,22,274"
1177,1347,"243,12,12,12,269,1,16,143,108,10"
1178,1348,"235,21,21"
1179,1349,"51,51"
1180,1351,"5,71"
1181,1354,"7,34,31,8"
1182,1355,"108,108,12,135,135"
1183,1357,"15,53,53,252"
1184,1358,"13,15,24,24,116,112,112,30,30,269"
1185,1359,10
1186,1360,67
1187,1361,"235,21,21"
1188,1364,300
1189,1365,25
1190,1367,"21,255,77,251"
1191,1369,"255,21,21"
1192,1370,15
1193,1372,3
1194,1373,"30,30,152,152,158,123,123,123"
1195,1374,"10,64,103,103,103"
1196,1375,15
1197,1376,"112,151,61"
1198,1377,"22,9,39"
1199,1379,"25,137"
1200,1380,"112,112,112,22"
1201,1381,"290,92,152,232"
1202,1382,"29,41,74,146,21,21,15,15"
1203,1383,"30,30,12,12,24,24"
1204,1384,"16,237,237,237"
1205,1386,"30,30,24,24,24,83,83"
1206,1387,"64,3,8"
1207,1388,223
1208,1389,"30,216,24"
1209,1390,"221,221"
1210,1391,"242,242"
1211,1392,"182,149,149,171,171,171"
1212,1393,"12,12,108,30,30,24,193,193"
1213,1394,"150,211"
1214,1395,"30,30,30"
1215,1397,"197,197,197,246,246,246,21,21"
1216,1398,34
1217,1399,"3,62"
1218,1400,16
1219,1401,264
1220,1402,242
1221,1403,"214,112,44"
1222,1404,"12,196,30,24"
1223,1405,"12,12,30,30,135,135,149,149,149"
1224,1406,"40,110"
1225,1407,"112,112,112,21,21,196,257,257,288,288"
1226,1408,"89,265,265,24,24"
1227,1409,"214,214,214,7"
1228,1411,"157,65,40"
1229,1413,"24,144,12,12,30,30,108"
1230,1416,175
1231,1417,"30,12,24"
1232,1418,"21,288,68,10,10"
1233,1420,281
1234,1421,"10,46"
1235,1425,194
1236,1427,"62,101,15,15,15"
1237,1428,"164,164"
1238,1429,"25,25"
1239,1430,"237,237"
1240,1432,"16,144,169"
1241,1433,34
1242,1435,"39,39,37,37,9,9,80,80"
1243,1437,125
1244,1438,"110,269"
1245,1442,"235,253,253,253,144,15"
1246,1443,34
1247,1446,"45,44,219,240,240,240"
1248,1448,112
1249,1450,78
1250,1452,26
1251,1454,"174,174,174,56"
1252,1455,"15,15,10,258,288"
1253,1456,"63,139,189"
1254,1457,5
1255,1458,147
1256,1459,"21,21,21,136,18,89"
1257,1460,"21,21"
1258,1461,"63,63"
1259,1463,"216,15,128,128,128,39,9,21,163,163"
1260,1464,232
1261,1465,"108,30"
1262,1467,202
1263,1469,"27,27"
1264,1470,"47,47,165,165"
1265,1471,"121,121,121,14,14"
1266,1472,"149,220"
1267,1474,16
1268,1475,13
1269,1476,"80,9,215,39,49,21,21,21"
1270,1477,"30,108,12,21,12,15,15,21,30,15"
1271,1482,200
1272,1484,"120,54,54"
1273,1486,"234,182,284,74"
1274,1487,"235,235,235"
1275,1488,"197,197,19,19"
1276,1489,"26,136"
1277,1493,"239,267,267,292,26,26"
1278,1494,"158,298,157,57"
1279,1496,"24,24,30,12,12,12,189,21"
1280,1497,"111,111,161,161"
1281,1498,"24,24,24,30,30,30"
1282,1499,"278,278,278,247,247,247,285,285,285,34"
1283,1500,"116,195,176,62,21,21,21"
1284,1502,"155,155"
1285,1505,"12,12,12,235,235,235"
1286,1506,27
1287,1507,"300,300"
1288,1508,"7,7"
1289,1509,"268,268,211"
1290,1510,"45,45,45"
1291,1512,174
1292,1514,218
1293,1515,"194,299"
1294,1517,242
1295,1518,"15,15,95"
1296,1519,"7,7,88,88,129,129"
1297,1520,71
1298,1524,196
1299,1525,"161,161"
1300,1526,184
1301,1528,"144,57"
1302,1531,223
1303,1532,"212,146,22,192"
1304,1534,"21,12,24,108,30,85,21,30,12,24"
1305,1536,"68,117,15,15,15,71"
1306,1537,"128,164"
1307,1539,171
1308,1540,"18,24,12"
1309,1541,"193,24,108,146,146,30,30"
1310,1543,47
1311,1545,71
1312,1546,"17,17,45,45,61"
1313,1548,"298,298,160,26,26,26,112,112"
1314,1551,"200,196"
1315,1552,"12,12,153,24,24,108,108,299,48"
1316,1553,"119,119,119"
1317,1554,92
1318,1557,"212,74"
1319,1560,10
1320,1563,25
1321,1565,"214,214,214"
1322,1566,183
1323,1567,152
1324,1570,"260,158"
1325,1571,"171,149,149,182,182,182"
1326,1572,"3,3,3,34,264,264"
1327,1573,"150,34,14,64,8,134"
1328,1574,"137,116,112,112"
1329,1575,"15,103"
1330,1576,"134,197,197,14,14"
1331,1577,"288,43,200,49,50,50,9,9,9,181"
1332,1579,"30,30,30,112,12,12"
1333,1580,"214,214"
1334,1581,184
1335,1582,"274,176,191,128,245,90,71"
1336,1585,"21,165,200"
1337,1588,"235,235,235,24,24,24"
1338,1590,"108,108,30,30,24,24"
1339,1591,5
1340,1592,"118,118,118,8,197"
1341,1594,"3,30,30,10,10,24,24,12,12"
1342,1598,"110,108,24"
1343,1599,"9,62,151,9,30,49,108,80,12,24"
1344,1601,79
1345,1602,"276,15"
1346,1603,"15,3"
1347,1604,"72,72,144,144"
1348,1605,62
1349,1606,"12,12,12"
1350,1609,95
1351,1610,16
1352,1611,"21,21,3,3,48"
1353,1614,"46,251"
1354,1615,"112,112,112,284"
1355,1616,95
1356,1617,"197,197,197,14,44,44"
1357,1618,34
1358,1619,"152,152"
1359,1621,"67,210,44,144,112,30,30,85,85"
1360,1624,"183,284,284"
1361,1625,"41,41"
1362,1626,"282,139,164,4,4,152,26"
1363,1627,"28,26"
1364,1628,"41,84,27,27,34"
1365,1630,248
1366,1631,"155,155,8,8,25,25"
1367,1632,"9,9"
1368,1635,"180,174,110"
1369,1637,"266,266"
1370,1639,"12,12,12,232"
1371,1640,98
1372,1643,18
1373,1644,"264,135,135,135,16"
1374,1645,"287,287,95,269,87"
1375,1646,"44,44,18,23,251,251,266"
1376,1649,"293,21"
1377,1651,61
1378,1652,101
1379,1657,"34,112"
1380,1659,"45,34,34,108,108,24,45,235,45,24"
1381,1661,"219,67,26,273"
1382,1662,"3,168"
1383,1663,"149,149,232"
1384,1664,"22,34,34,200,62"
1385,1665,300
1386,1668,"185,185,26,161"
1387,1669,232
1388,1671,"219,219,219,112,112,112,281,281"
1389,1673,23
1390,1674,"92,92,62"
1391,1677,"152,210,8"
1392,1678,"26,22,228,144,136"
1393,1681,"3,48"
1394,1683,"176,133,133,133,214,214,249,249,249"
1395,1684,"40,21,9,49,49,9,49,9,40,62"
1396,1687,"30,12,12,12,24"
1397,1689,"22,107,264"
1398,1690,"34,34"
1399,1691,"187,187"
1400,1692,"14,14,14,10,77,77,77"
1401,1693,"291,212,12,136"
1402,1698,95
1403,1699,200
1404,1700,"159,66,66"
1405,1701,"264,264,264"
1406,1702,160
1407,1704,"247,247,247,285,285,285"
1408,1705,"9,95,112,16,191,3,50"
1409,1706,48
1410,1707,"24,24,12,12,12,108"
1411,1709,87
1412,1713,"237,30,12,12,237,30,15,12,237,15"
1413,1714,"173,121"
1414,1715,"108,24,12,12"
1415,1716,300
1416,1717,175
1417,1718,"163,108,108,30,144,24,201,21,12,12"
1418,1719,"13,288,288,29,288,235,77,29,134,90"
1419,1720,"110,108,108,108,150"
1420,1721,"1,1,1,103,103"
1421,1722,"3,3,56,34,34,34,151,151"
1422,1723,"121,121,121,21,21,21"
1423,1726,"45,45"
1424,1727,"268,21,51,10,48"
1425,1728,"265,265,265,34"
1426,1729,"25,150"
1427,1730,"14,134,58,282,115,2,258,39,9,22"
1428,1731,"10,10,10"
1429,1735,"108,108,108"
1430,1738,21
1431,1739,112
1432,1740,"3,30,30,24,24,12,12,196"
1433,1741,274
1434,1742,"228,214,214,214"
1435,1743,"21,15"
1436,1744,"134,112,44,24,24,108,34,44,24,30"
1437,1745,"108,52,30,24,33,33"
1438,1746,"12,12,24,24,24,83"
1439,1747,"21,13,13,13"
1440,1748,"3,3,92,22"
1441,1749,"12,12,184,184,173"
1442,1750,"34,34,34"
1443,1751,18
1444,1752,"3,3,19,19,19,230,230,230,37,37"
1445,1753,"68,68,71"
1446,1754,"21,230,15"
1447,1755,"12,12,12,252,112,112,112,22"
1448,1759,"117,197,197,197,71,14,68"
1449,1760,"232,32"
1450,1761,232
1451,1762,"12,48,264,264,2,48,12,24,41,264"
1452,1763,44
1453,1764,"214,214,214,134,89,199"
1454,1765,128
1455,1766,68
1456,1767,"115,248,248"
1457,1768,"55,9"
1458,1769,"285,285,285,247,247,247"
1459,1771,"22,49,39,274,274,9,34"
1460,1772,"48,21,21,147"
1461,1773,93
1462,1775,265
1463,1779,"23,23"
1464,1781,"18,18,93"
1465,1783,"151,165"
1466,1784,"25,10,3,3"
1467,1785,"39,50,67,150,167,116,112,16,16,63"
1468,1786,"230,25,230,278,65,27,230,25,25,27"
1469,1789,"26,10,214,214"
1470,1790,"49,37,12,12,9,137,49,9,80,12"
1471,1791,113
1472,1793,"44,175,15,15"
1473,1794,"10,10,122"
1474,1795,"34,98"
1475,1796,85
1476,1797,"62,15,16,264"
1477,1798,"58,58"
1478,1799,"10,191,191"
1479,1800,"24,12,163,155,285,155,12,163,155,30"
1480,1801,"34,18,18,96,61"
1481,1802,"180,24,12,3,3"
1482,1803,"235,1,131,41,131,235,1,41,131,1"
1483,1804,"158,21,21,21,228,217,202,202"
1484,1805,"266,67"
1485,1807,194
1486,1809,"7,137"
1487,1810,"119,3,3"
1488,1811,"176,264,21"
1489,1812,"212,145"
1490,1813,"7,7"
1491,1814,"23,238"
1492,1815,"112,4"
1493,1816,"215,144,13,30,237,21,21,12,21,12"
1494,1817,"13,29"
1495,1818,"193,193,199,15,17"
1496,1819,229
1497,1820,"214,214"
1498,1821,"16,234,176,287"
1499,1822,"201,108,25,129,30,30,247,88,247,88"
1500,1823,"288,288,25"
1501,1824,"18,107,45,252,252,50"
1502,1825,"282,61,61,298,116"
1503,1826,"103,134,134,15"
1504,1829,299
1505,1830,"290,48,269,112"
1506,1835,26
1507,1837,"264,264,15"
1508,1838,24
1509,1839,"17,56"
1510,1840,"3,3,112,112,112"
1511,1841,"24,24,12,12,30,30"
1512,1842,"21,235,235"
1513,1843,"248,248,282"
1514,1845,22
1515,1846,"13,13,13,155,155"
1516,1848,"56,56,265,167,195,15,116,262"
1517,1849,"12,12,12,200,21"
1518,1851,"116,116,116,53,53,284"
1519,1853,"214,214"
1520,1854,82
1521,1855,"24,24,108,108"
1522,1856,"117,117,117"
1523,1857,"77,93"
1524,1858,235
1525,1860,"264,264"
1526,1862,"214,214,214"
1527,1863,87
1528,1865,237
1529,1866,285
1530,1867,21
1531,1868,"108,108,108,299"
1532,1872,"30,30,134,134,134,108,108,299"
1533,1873,"25,67"
1534,1874,"12,12,163,30,30"
1535,1875,"45,45,16,27,27,27,21,21,21,2"
1536,1876,"10,10,45,45,45,183,183,183"
1537,1877,"197,197"
1538,1880,"80,265,237,49,39"
1539,1881,"34,34"
1540,1882,"34,34,34"
1541,1883,2
1542,1884,3
1543,1887,134
1544,1888,"24,12,12,30,30,30"
1545,1889,"10,10"
1546,1890,"12,12,12,108,108,108"
1547,1891,61
1548,1893,"173,52"
1549,1894,"53,53"
1550,1895,"24,24,264,12,234,180,144"
1551,1896,"98,162,267"
1552,1898,"21,21"
1553,1900,"30,24,24,129,136,12,12,12"
1554,1904,"12,12,12,235,235,235"
1555,1906,"87,87,87,282,21,151,145,145,145,90"
1556,1911,"4,4,78,282"
1557,1915,134
1558,1916,21
1559,1917,"112,112"
1560,1918,"298,40"
1561,1919,21
1562,1921,"7,7,21,21,89,89,89"
1563,1923,"21,21"
1564,1924,"199,21,173,32,199,27,169,110,260,10"
1565,1925,291
1566,1926,"24,30,134,12,170,21,21,108,12,108"
1567,1927,"214,214,299"
1568,1928,"195,64,64"
1569,1930,215
1570,1934,183
1571,1936,"8,8"
1572,1937,"50,50,191,191,48"
1573,1938,52
1574,1939,"78,21,21,226,226"
1575,1940,"24,24,95,30,30,108,108,3,103,79"
1576,1941,"62,196,27,27,110,221,16,100"
1577,1942,242
1578,1943,"16,56,160,24,24,12"
1579,1945,"192,146"
1580,1946,"197,197,298,255,179"
1581,1947,"108,108,108,24,24,24,45,45,45"
1582,1948,"12,12,12,24,24,108,21"
1583,1950,"19,19"
1584,1952,41
1585,1953,"35,35,35,228"
1586,1954,"158,217,230,230,230"
1587,1955,"112,112"
1588,1956,"1,21,34"
1589,1957,182
1590,1958,"153,179,61,61,171,197,100"
1591,1959,287
1592,1960,71
1593,1961,"3,264,97,48,112"
1594,1962,215
1595,1963,"45,34,34,265,30,12,108,265,45,108"
1596,1964,"278,266"
1597,1967,"266,4,4"
1598,1968,"32,32"
1599,1971,"183,183,183,131,131,131"
1600,1972,15
1601,1974,67
1602,1975,"161,52,83,60,60,299,292"
1603,1977,"149,108,108,30,30,171,171,171"
1604,1978,95
1605,1979,"92,92,197"
1606,1980,"197,197,197,53,100"
1607,1981,78
1608,1982,"137,3,3"
1609,1983,"18,267,211,16,260,266"
1610,1985,"22,115"
1611,1986,"78,78"
1612,1987,"21,16,176,98,288"
1613,1989,242
1614,1993,"13,13,67,67,21"
1615,1995,"214,17"
1616,1998,"193,193"
1617,1999,144
1618,2001,251
1619,2002,"116,37,9,181,265,265"
1620,2004,"12,155,24"
1621,2008,260
1622,2009,"18,3,3,119,29,29"
1623,2010,"2,2,22,77,255,21"
1624,2011,"33,288,30"
1625,2013,25
1626,2015,"197,98,44"
1627,2016,"1,27"
1628,2018,"5,51,134"
1629,2020,221
1630,2021,"80,195,9,50,191,49,181,191,26,39"
1631,2022,"21,21,21,24,108,108"
1632,2023,"46,10"
1633,2025,"34,34,34,45,45,45,112,112,112"
1634,2027,10
1635,2028,290
1636,2031,"134,66"
1637,2033,"95,98"
1638,2034,"15,62,136,3,282"
1639,2035,"12,108,30,18"
1640,2037,150
1641,2038,"3,3,16,234,234"
1642,2039,"24,24,242,49,16,80"
1643,2042,"15,15"
1644,2043,"63,278"
1645,2048,"52,209,209"
1646,4,"197,197,197"
1647,3074,"8,283"
1648,11,"15,15,95,36"
1649,15,"14,8,15"
1650,2070,"181,151,48,196"
1651,2072,"151,192,153,176,12,12,12"
1652,2073,"151,151,279,279,25,225,175"
1653,2074,"21,61,56,17"
1654,2075,"240,240,240,181,197,25,25,37,144"
1655,2076,"48,71,71,71"
1656,2078,"67,18,18,189,68"
1657,2079,"195,264,150,37,77"
1658,2080,40
1659,2084,"173,15,295,295,77,77"
1660,2085,"7,7,7,59"
1661,2086,"48,15,234"
1662,2087,"82,17,71,63,63,63"
1663,2088,"68,68,68,139,139,16"
1664,2089,3
1665,2090,"122,122,268"
1666,2091,"41,287,287,220,54,54,38,38,38,173"
1667,2092,"149,149,63,63"
1668,2093,"180,18"
1669,2095,101
1670,2096,"38,38,38,13,192,26,115"
1671,2097,"111,111,160"
1672,2098,"234,125"
1673,2099,"78,51"
1674,2100,"147,47,68"
1675,2102,"189,3,63"
1676,2103,9
1677,2105,"197,197"
1678,2106,"21,21,15,15"
1679,59,"18,165,47"
1680,61,"113,37,48,16"
1681,2059,"68,71,63,139"
1682,2113,"290,290,134,278,278,216,77,10,152"
1683,2114,"8,8,149,54,120,117,63,176,171"
1684,2115,"39,36,36,37,37,49,41"
1685,2117,"128,128,128,19"
1686,2118,"121,121"
1687,2120,"266,180"
1688,2121,"86,188,262,18,181"
1689,2122,"246,246,246,52,29,151,15,1,1,1"
1690,2123,"186,86"
1691,2124,151
1692,2125,"215,119,119,119"
1693,2127,"136,26,18,42"
1694,2128,"86,86,88,7,88,7,88,153,7,15"
1695,2745,93
1696,2133,"93,47,47"
1697,2136,"185,185"
1698,2137,152
1699,2138,"117,71,93,176,176,223,223,63,139,189"
1700,2139,"141,35,35,35,210,210"
1701,2141,"15,59,59,62,78"
1702,2142,"77,77"
1703,2144,"18,220,86,86,188,264,77,188,18,188"
1704,2145,"196,101,18,18"
1705,2147,"86,188,186"
1706,2148,"18,18,2,48"
1707,2149,"2,34,34"
1708,2150,"15,200,282"
1709,2151,147
1710,104,"111,111,274,37,9"
1711,2156,62
1712,2157,"279,15,247,86,188"
1713,2158,"143,53,5"
1714,2159,"18,131,131,77"
1715,2160,"54,54,120,120"
1716,2162,89
1717,2163,"71,61,13,13,13,173,36,21,176"
1718,2164,"47,223"
1719,2165,"282,71,63,121,284,189"
1720,2166,"18,69"
1721,2167,"234,234,16,16,15,270,176"
1722,2168,"152,152,75,115,7,234,234"
1723,2170,"186,188,86,48,18,18,77,77,21"
1724,2171,"18,18,71"
1725,127,"14,55"
1726,2177,"187,187,187,222,8,16,52,64"
1727,2178,176
1728,2179,"255,255,20,20,20"
1729,2180,"185,185,185"
1730,2181,265
1731,2182,"53,53,68,78,77"
1732,2183,"225,225"
1733,2184,"163,158,2"
1734,2185,"17,15,246,246,246"
1735,24,"202,252"
1736,142,"16,234,266,220,67,167"
1737,2192,"77,77,44"
1738,2193,"139,189,279"
1739,2194,"212,282,136,192"
1740,2196,"278,156,7"
1741,2197,"78,128,128,14"
1742,2198,"189,162"
1743,2199,"16,14"
1744,2200,"195,298,232,116,49,39,267"
1745,2201,"139,98,216"
1746,2202,200
1747,2203,"4,223,141,246,177,246,4,32,215,4"
1748,2204,"15,15,152,220,220,220,62"
1749,2205,"98,33,95"
1750,2208,"48,69,69"
1751,2209,"137,63,71,71,189,26"
1752,2210,152
1753,2211,"118,118"
1754,2212,77
1755,2213,"135,135,135,281,216,176"
1756,2214,"298,20"
1757,2215,"3,255,176,207"
1758,2216,"129,129"
1759,2217,"151,196,58"
1760,2218,162
1761,2219,"43,158"
1762,2220,"189,165,165,47,47"
1763,2221,"18,18,86,186,186"
1764,2222,"219,230,230,230,58,58,85,85,85"
1765,2223,"20,15,15"
1766,2229,162
1767,2230,"176,18,18"
1768,2231,228
1769,2232,"93,18,18,228,26,207"
1770,2233,"3,3,293"
1771,2234,"171,171,278,278,149,266"
1772,2235,"42,42,42,40"
1773,2236,"86,186,8,48,139,63"
1774,2237,"161,154"
1775,2238,"19,95"
1776,2239,"98,98,46,196"
1777,2240,"39,39,101,9,9,9"
1778,2241,"255,15,15,139,288,107,107,136,180,63"
1779,2242,"86,86,118,118,118,186,186,18,18"
1780,2243,115
1781,2244,"95,169,137,284"
1782,2245,"287,147,102"
1783,2246,"279,102,293,14,147,194,194,298"
1784,2247,"26,173,181,228"
1785,2249,"18,123,283,10"
1786,2251,"68,117"
1787,2252,"63,63,117,189,189,189,127,127"
1788,2254,"176,230,230,151"
1789,2255,135
1790,2257,149
1791,211,"78,15,8,39,110,167,39,290,37,110"
1792,36,63
1793,2262,"111,111,188,188,188,279"
1794,2263,"154,220,220,8"
1795,2265,278
1796,218,"18,18"
1797,2267,"267,298"
1798,2268,"2,2,77,77"
1799,222,"176,93"
1800,2271,"18,18,42,42,42"
1801,2272,116
1802,2274,17
1803,2275,"28,161"
1804,2276,"136,266,199,4,12,185,283"
1805,2278,"196,176"
1806,2279,"178,189,116,68,173,47,47,38,193,38"
1807,232,"209,209,9,9,9"
1808,2281,"18,234"
1809,2282,"18,18"
1810,2283,"151,151,151,189,71,2,2,15,15"
1811,2284,18
1812,2285,"136,21,26,26,5"
1813,2286,"279,279,279,258"
1814,2288,176
1815,2289,"189,174,266,47,46,150,23,165"
1816,2290,"162,5,232"
1817,2291,"35,35,35,38,38,38,26"
1818,2295,"152,18,2,158"
1819,2298,"121,184,117"
1820,2299,"77,77,279,8"
1821,2300,"7,3"
1822,2301,"79,131,80,37,9"
1823,2303,"162,182,182,228,228"
1824,2304,"115,225"
1825,2305,100
1826,2306,"78,8,8,14"
1827,2307,"152,152"
1828,2308,"279,279,279,209,266,266"
1829,2744,"18,18"
1830,2310,52
1831,2311,"83,83,83,188,188,188"
1832,2312,"151,115"
1833,2314,"39,9,49,95,80,39,15,41,195,95"
1834,2316,"116,154,107,176"
1835,2321,"290,17,171,116,24,107,86,86,116,82"
1836,2322,225
1837,2323,18
1838,2324,15
1839,2325,"87,130"
1840,2326,"63,63"
1841,2327,"151,151"
1842,280,"8,78,15,15,2"
1843,2329,"115,115,21"
1844,2330,"18,18,184,184"
1845,2331,"117,188,188,188,58,58,58,279"
1846,2332,"288,210"
1847,2333,123
1848,2334,"176,220,107"
1849,2335,"197,232"
1850,2336,"63,42,42,176,60"
1851,2337,"18,26,9,149,149,149,135,135,135,21"
1852,2338,200
1853,2339,17
1854,2340,"121,80,9,49,37,173"
1855,2341,"98,77,169,169,235"
1856,2342,226
1857,2344,"176,71"
1858,2345,"115,18,225,225"
1859,2346,"2,2,2,162,300"
1860,2347,26
1861,300,"226,25"
1862,2349,"26,185,185,185"
1863,2350,"93,197,216"
1864,2353,"274,212,212"
1865,2354,"195,49,80,9"
1866,2355,"18,18"
1867,2356,"58,58"
1868,2357,"122,122"
1869,2358,"168,15,15,15,107,107,264,264"
1870,2359,"16,149,149,149"
1871,2360,"42,15,48"
1872,2361,"68,68,189,71,71,71,228"
1873,2363,"161,185,14,98,226,152,300,15,225,152"
1874,2364,"116,116,116,241,265"
1875,2366,"144,144"
1876,2367,18
1877,2368,"38,38,38"
1878,2370,45
1879,2373,"119,119"
1880,2375,"71,71,8,8,8,68"
1881,2376,"18,18"
1882,2377,"98,116,20"
1883,2378,"255,18,136,48"
1884,2380,"209,245,162,7"
1885,2381,"2,15"
1886,2382,"144,86,86,86"
1887,2383,175
1888,2385,5
1889,2386,"13,13,13"
1890,340,"68,71,189,139,63"
1891,2389,"7,7,7,152"
1892,2390,"68,162,63,279,71"
1893,2391,"265,265,150"
1894,2392,"19,78,58,254"
1895,2393,"7,7,7,243"
1896,2397,"25,132"
1897,2398,"188,263,263,263,20"
1898,2399,"18,18,71,71,2,2"
1899,2400,"215,215,215,211,282"
1900,2401,48
1901,2402,"78,295,295"
1902,2403,"259,25,18,78"
1903,2404,"117,117,189,63"
1904,2405,"9,61,228"
1905,2406,"63,63,18"
1906,2407,21
1907,2408,8
1908,361,"9,80,37"
1909,362,18
1910,2412,"103,103,149,149"
1911,2413,"1,1,1"
1912,2415,"219,9,80,50,241,191,219,1,26,273"
1913,2416,"8,137,21"
1914,2417,"128,234,47,7,166,165,266,7,128,166"
1915,2418,"169,117,169,7,19,19,41,79,228,117"
1916,2419,207
1917,2420,"196,48"
1918,2421,18
1919,2422,"63,288"
1920,2423,"14,153,137,72"
1921,2424,"71,196,18,18,78,78"
1922,2425,"263,263,263"
1923,2426,"164,128,225,115"
1924,2430,"44,153"
1925,2431,15
1926,2432,"71,189,18,18,221"
1927,2433,"45,15"
1928,2434,62
1929,2435,"189,63,63,93,117"
1930,2436,"18,18,61"
1931,2438,123
1932,2439,"232,266"
1933,2441,"117,68,223,82"
1934,2445,"56,56,21,116"
1935,2448,"18,18"
1936,2451,"77,77"
1937,2452,"86,86,98,151,21"
1938,2455,"1,1,16,41"
1939,2456,"189,63,139"
1940,2457,"189,18,117,117,189,18,78,8,56,68"
1941,2458,200
1942,2459,"49,49,18"
1943,2460,176
1944,2461,3
1945,414,"14,14"
1946,70,"178,178,178,139,184,68,15,15,15"
1947,2466,"173,1,12,12,241,41,41,246,1,1"
1948,2467,"10,78,283"
1949,2468,"18,232,63,232,86,18,189,186,86,77"
1950,2469,"7,7,75,75,10"
1951,2470,279
1952,2472,"193,15,14"
1953,2473,"151,290,290,1,253"
1954,2474,"267,267,8"
1955,2477,"45,56,80,39,49"
1956,431,"98,38,38,38,42,42"
1957,2462,"255,255,5,5"
1958,2481,7
1959,2484,"84,84,84,269,77,77,77"
1960,2485,"143,143,96"
1961,438,"186,139,68,68,86,144,144,92"
1962,2487,"80,37,181,14,36,15,39,9,197"
1963,2488,197
1964,2489,151
1965,2491,184
1966,2464,"58,196"
1967,2493,"287,27"
1968,447,"15,15,141,14"
1969,2496,"176,1"
1970,2497,"16,280,15,48"
1971,2499,33
1972,2500,"12,255,255,152,152,152"
